chi2_stat,chi2_pvalue,mad,ks_distance,freq_digit_1,freq_digit_9,freq_digits_1_2,freq_variance,euclidean_distance,is_fraud
1.14154576048977,0.9971862586667961,0.10441759565378006,0.4656366710026855,0.7666666666666667,0.05,0.7666666666666667,0.05425925925925927,0.5236547120140629,1
0.4269636625663122,0.9999269990700443,0.04856794863552388,0.10019833290920349,0.36082474226804123,0.14432989690721648,0.5773195876288659,0.012583171615303972,0.16574669197275274,1
0.2449650343890233,0.9999914961054508,0.04892818006115955,0.21732318972478198,0.3819444444444444,0.04861111111111111,0.6944444444444444,0.016503772290809328,0.18655384193724706,0
0.01774210122476351,0.9999999997437834,0.013908125081954263,0.026955921589907117,0.2740740740740741,0.037037037037037035,0.4740740740740741,0.00573083371437281,0.04740943544276776,0
0.5712295781887566,0.9997791187138468,0.0680906260922042,0.3064078174149189,0.12173913043478261,0.08695652173913043,0.19130434782608696,0.0006347872762491541,0.25621111320000833,1
0.5924566758889166,0.9997465503475402,0.036334060628520806,0.1429217547223438,0.3018867924528302,0.18867924528301888,0.49056603773584906,0.009291123329333843,0.17113229513555459,1
2.112442677125621,0.9773692152240874,0.13379110918399165,0.6020599913279624,0.0,0.21649484536082475,0.0,0.007812325734882152,0.4683594088268794,1
0.07000162780118215,0.9999999391937933,0.02225950386056538,0.03265956042716711,0.3333333333333333,0.018018018018018018,0.4954954954954955,0.007953899845791737,0.07523562298262464,0
0.0017600887790609058,0.999999999999975,0.0038929727222265053,0.0059875481956679355,0.30701754385964913,0.043859649122807015,0.4736842105263158,0.0062241373414041925,0.014736087690068268,0
1.5532755107143759,0.9917873768438685,0.12273407503763384,0.3837879213863291,0.013333333333333334,0.0,0.09333333333333334,0.01872592592592593,0.46952555761719483,0
0.07147426932389156,0.999999933952143,0.021934324611784534,0.04787874528033759,0.3,0.0625,0.525,0.007411265432098764,0.08011106722898717,0
0.26766341313037634,0.9999879875543538,0.039360278826591655,0.15518208294968971,0.3,0.06666666666666667,0.55,0.010925925925925926,0.14599991591080883,1
0.1923053563947118,0.9999967017674852,0.03574756128495723,0.09691001300805646,0.3333333333333333,0.0,0.5438596491228069,0.010122772818987038,0.11825636534199897,0
0.48464970940373403,0.9998815505374111,0.06498118250604466,0.292415321277201,0.09137055837563451,0.1065989847715736,0.1979695431472081,0.00043199855958064984,0.2584336780451373,1
0.0016420205315631144,0.9999999999999811,0.002224693612509416,0.006912348605157548,0.3006535947712418,0.0457516339869281,0.4771241830065359,0.006075535999924056,0.011319930066414876,0
0.024037096050294006,0.9999999991389628,0.01309393900152733,0.03404236794432469,0.2857142857142857,0.05952380952380952,0.47619047619047616,0.00557445200302343,0.04376507831047506,0
1.9136821328795814,0.9835447064456293,0.13379110918399165,0.6020599913279624,0.0,0.16346153846153846,0.0,0.008364380159251956,0.4657912412434832,1
0.0027938962178029802,0.9999999999998415,0.0046257392142382775,0.01820171283569827,0.30808080808080807,0.04040404040404041,0.48484848484848486,0.006586629482252377,0.015083151176267883,0
0.030029706421388885,0.9999999979075372,0.016851757618541227,0.05404433164273931,0.27564102564102566,0.057692307692307696,0.42307692307692313,0.004958360727591498,0.06182889870968453,0
1.6466669184515697,0.9899965388921006,0.11628762859118735,0.4398978291658002,0.08108108108108109,0.013513513513513514,0.08108108108108109,0.012733454174895615,0.4321449136649676,0
0.008754944477625605,0.9999999999847538,0.0061441557111005345,0.010579077756257993,0.302158273381295,0.03597122302158273,0.48201438848920863,0.006223638195758342,0.023689568946380513,0
0.6815508243052526,0.9995715008925247,0.06630788105905322,0.27341755101595877,0.10185185185185185,0.09259259259259259,0.2037037037037037,0.0013907940862673373,0.27139899657452576,1
3.6961495371945166,0.8834450785276351,0.17292250008525414,0.7781512503836436,0.0,0.13432835820895522,0.0,0.018284750927507296,0.5705346310621084,1
3.687850388537758,0.8841318932827535,0.17292250008525414,0.7781512503836436,0.0,0.14,0.0,0.017987654320987655,0.5686408913352822,1
0.07068374103187032,0.9999999368061074,0.023419787004726658,0.08506780000670572,0.31343283582089554,0.024875621890547265,0.5621890547263682,0.009169189981546111,0.09153187481946169,0
1.761721641061043,0.9874657116926782,0.13379110918399165,0.6020599913279624,0.0,0.102803738317757,0.0,0.008840062585658998,0.46488404391897586,1
0.10512428712286295,0.9999996950454498,0.02045325282234117,0.07765617954914061,0.3023255813953488,0.03488372093023256,0.4767441860465116,0.006132777811162523,0.08201815504258873,0
0.5189231698242984,0.999846421478919,0.06559983690438503,0.28255111897305607,0.13122171945701358,0.13574660633484162,0.19457013574660634,0.0029852474178620925,0.2586710094910019,0
0.6277943431244901,0.9996848914446732,0.06588987461609039,0.2965044357724068,0.05555555555555555,0.1111111111111111,0.19444444444444445,0.0009002057613168726,0.28938438544409634,1
1.630761188161864,0.9903178699266219,0.13379110918399165,0.6020599913279624,0.0,0.1450381679389313,0.0,0.006605560555408077,0.4480329230110976,1
0.0957650624788107,0.9999997891981692,0.026210671731654835,0.07140939642713962,0.336734693877551,0.01020408163265306,0.5,0.008895470508687225,0.09028844253571826,0
3.574051622034502,0.8933671317148366,0.17292250008525414,0.7781512503836436,0.0,0.2,0.0,0.016727299291401855,0.5597121588444803,1
0.5232920283333805,0.9998414586692729,0.06735353759178088,0.30309091916301395,0.1134020618556701,0.11855670103092783,0.18041237113402062,0.00040806740066314233,0.2573581018681637,1
0.037724603845280924,0.999999994804634,0.017326743234331567,0.04388713852112408,0.2571428571428571,0.04285714285714286,0.4952380952380952,0.006077097505668933,0.07972229929763797,0
0.09800099365947247,0.9999997690169464,0.025072590806980252,0.05360731525161,0.35051546391752575,0.0,0.5051546391752577,0.00918217257183495,0.08817741783946018,0
0.061597481362364565,0.9999999634215314,0.022269780927634358,0.033917887023804494,0.3228346456692913,0.03937007874015748,0.45669291338582674,0.007060359799731945,0.07473843011035503,0
0.7894615417365369,0.9992607829413251,0.09163392903699324,0.36563667100268543,0.6666666666666666,0.08695652173913043,0.6956521739130435,0.039160773880370606,0.4169564800189215,1
0.33254475952687124,0.9999721091413486,0.05037095343110966,0.2266692904399934,0.3259668508287293,0.011049723756906077,0.574585635359116,0.014620666472970535,0.17979253514827007,0
0.23423030700382402,0.9999928611030828,0.04154888985244862,0.18697000433601896,0.144,0.08,0.31999999999999995,0.0008738765432098763,0.18248697426539334,1
0.595763117153772,0.999741183947697,0.08135160842359962,0.30447459149198214,0.6055045871559633,0.08256880733944955,0.6697247706422018,0.031281400638637685,0.35285143886097947,1
3.765441636693818,0.8776417896229423,0.17292250008525414,0.7781512503836436,0.0,0.11764705882352941,0.0,0.018075312913836558,0.5698171381855082,1
3.73702524180409,0.8800364736963823,0.17292250008525412,0.7781512503836436,0.0,0.12658227848101267,0.0,0.018009143042524444,0.5692178739025529,1
0.277278650856117,0.9999862190722881,0.0441482353844198,0.1157881435557504,0.2878787878787879,0.09090909090909091,0.43939393939393945,0.008213447607387002,0.14047401553867828,1
0.7688291322707365,0.9993296471054287,0.08631355513885303,0.26750522606334204,0.18012422360248448,0.012422360248447204,0.6086956521739131,0.01971326933069664,0.33585819534107697,0
0.5219439827362661,0.9998430021525829,0.06258177830615247,0.2816180023776862,0.09944751381215469,0.11602209944751381,0.22099447513812154,0.00030147258050354216,0.2514714053703744,1
0.48240178661342015,0.9998836291545017,0.05776771737112615,0.2599547281700677,0.12280701754385964,0.14912280701754385,0.23684210526315788,0.00030778701138811936,0.23099384926792932,1
1.7930519569269174,0.9867121948795631,0.13379110918399162,0.6020599913279624,0.0,0.15789473684210525,0.0,0.0066680206503448814,0.4535010948703178,1
3.823960599208684,0.8726467198987845,0.17292250008525414,0.7781512503836436,0.0,0.10714285714285714,0.0,0.018904320987654318,0.5754543414151606,1
0.04048291268024981,0.9999999931178275,0.019970779520360013,0.05611286147887595,0.35714285714285715,0.03896103896103896,0.5,0.008877686366863856,0.07689837186007052,0
0.006210418372921666,0.9999999999961356,0.005981440085749721,0.011896056901732899,0.29508196721311475,0.04918032786885246,0.47540983606557374,0.005779675581700127,0.022040504933916353,0
0.3094586168454425,0.9999788913483731,0.04210734031535457,0.14313525882187594,0.32894736842105265,0.09210526315789473,0.5263157894736843,0.011123080605998429,0.14726351906575366,1
0.020543039546452087,0.9999999995399982,0.01232817450990987,0.04787874528033759,0.3375,0.025,0.525,0.008279320987654323,0.05080836752329558,0
1.6869810738556568,0.9891514016007036,0.13379110918399162,0.6020599913279624,0.0,0.14728682170542637,0.0,0.006556764083355034,0.44952481604157946,1
3.7231262658552784,0.8812003007213743,0.17292250008525414,0.7781512503836436,0.0,0.11949685534591195,0.0,0.018529506128889067,0.5722383417987865,1
0.16747477743487996,0.9999980839190095,0.03831563049683609,0.09370684644128213,0.21052631578947367,0.02631578947368421,0.42105263157894735,0.0038900858383776197,0.13465599933466724,0
0.3624271379148547,0.9999611148567596,0.052558637029271806,0.08475197542280788,0.3387096774193548,0.11290322580645161,0.5564516129032258,0.011255315322259478,0.16604688558298547,1
0.3520077090575313,0.9999652536922302,0.06308365587031144,0.2369010388187774,0.5379310344827586,0.027586206896551724,0.6206896551724137,0.023563952378855273,0.2735427089596094,1
0.45413299341566155,0.999907570102671,0.0647916882063581,0.2915625969286115,0.1259259259259259,0.07407407407407407,0.2222222222222222,0.00063404968754763,0.2379223447662462,1
1.8178417051585318,0.9860960086817772,0.13379110918399165,0.6020599913279624,0.0,0.20625,0.0,0.006456404320987654,0.4515517251114194,1
0.24310827514599537,0.9999917449127966,0.038646967021374344,0.09473010554855965,0.3220338983050847,0.09322033898305085,0.5,0.009024297686559487,0.12780856959804662,1
0.058435385212801075,0.9999999703362463,0.021370860837173662,0.04967903894700998,0.3238095238095238,0.0761904761904762,0.4761904761904762,0.006752330561854373,0.07470776879432334,0
3.819323295137952,0.873045639405472,0.17292250008525412,0.7781512503836436,0.0,0.10666666666666667,0.0,0.01859753086419753,0.5735279916702382,1
0.007197369458686649,0.9999999999930319,0.0052034210719313825,0.0110279627124108,0.3013698630136986,0.0547945205479452,0.4794520547945205,0.006065113089570461,0.02043405445192418,0
0.05338094178053397,0.9999999793012264,0.02112895029186521,0.04400550584371782,0.29577464788732394,0.06338028169014084,0.5211267605633803,0.0071720533599790364,0.07378459328981486,0
0.0036165680442288954,0.9999999999995551,0.004539408503719536,0.007733499617621653,0.29591836734693877,0.04591836734693878,0.4693877551020408,0.005846972197798242,0.017174300079579784,0
0.76017354910262,0.9993571361366304,0.08077319731337738,0.19844110545610738,0.4492753623188406,0.043478260869565216,0.5072463768115942,0.017363299026815094,0.27984529399797187,1
0.550611782064681,0.9998077592038702,0.07045787924385007,0.31706045659732535,0.11557788944723618,0.11557788944723618,0.19597989949748745,0.0003504089091153389,0.2560567875358493,1
0.014272809915830811,0.9999999998925447,0.009578867827977539,0.021309715943701457,0.27972027972027974,0.04195804195804196,0.46153846153846156,0.005297128840252384,0.035955430657867625,0
0.30188476314392804,0.9999808255079135,0.0487886544338397,0.20866487888073626,0.22818791946308725,0.06040268456375839,0.2684563758389262,0.0036846299326968373,0.1935087636654003,0
0.3287419654047855,0.9999733228788376,0.03803552573196696,0.08411263930945467,0.3246753246753247,0.12987012987012986,0.5064935064935066,0.009524225974442425,0.13535222862440605,1
0.019400484541326108,0.9999999996339424,0.013037086162973876,0.02665362015522782,0.327683615819209,0.03389830508474576,0.480225988700565,0.006937129603030205,0.046055930769874756,0
0.06890101876944824,0.9999999429035769,0.023974221418584914,0.0849439877115944,0.2857142857142857,0.03571428571428571,0.5119047619047619,0.00791288737717309,0.08378478372443937,0
1.8117956661550458,0.9862479293439036,0.13379110918399162,0.6020599913279624,0.0,0.18584070796460178,0.0,0.007833400529252462,0.4600184385160511,1
0.4337184388177513,0.9999224768479194,0.06218718736778591,0.2798423431550366,0.1292517006802721,0.10884353741496598,0.19727891156462585,0.0006787295417033028,0.239362149777909,1
0.12700303432922702,0.999999355999933,0.028627171082867695,0.11425511327918192,0.2682926829268293,0.04878048780487805,0.36585365853658536,0.0038814344783014232,0.11399755925530641,0
0.0063402196002803205,0.9999999999958026,0.004842370106298035,0.012093749108746388,0.2975206611570248,0.05785123966942149,0.47107438016528924,0.0057997117851863655,0.018602138385748625,0
2.239149806851776,0.9727882541029595,0.1263838148031134,0.5687271666140101,0.20418848167539266,0.12041884816753927,0.20418848167539266,0.011152093039468201,0.4063821220883233,0
0.042646152181164305,0.9999999915319693,0.014770718310461502,0.05042017818778499,0.30714285714285716,0.05714285714285714,0.4785714285714286,0.006837994457042077,0.05321991370370136,0
0.05856304002364635,0.9999999700777148,0.02191226133386664,0.04283815300860705,0.2711864406779661,0.05649717514124294,0.4406779661016949,0.005099996098751246,0.07229208001663584,0
0.002803756317817628,0.9999999999998392,0.0042414858425473675,0.005632533400140138,0.2972972972972973,0.04504504504504504,0.4774774774774775,0.005969933897861827,0.015397832018912528,0
3.573373135185248,0.8934211582612648,0.17292250008525414,0.7781512503836436,0.0,0.19718309859154928,0.0,0.015856397295265244,0.5542592108625927,1
0.5934338964045189,0.9997449727036344,0.07669234375189286,0.27535889322490764,0.5763888888888888,0.1111111111111111,0.6597222222222222,0.028024262688614538,0.32839125245441475,1
0.028434649890573312,0.9999999983168536,0.017914437001442154,0.06059362057218115,0.36162361623616235,0.03690036900369004,0.5129151291512914,0.00931796935845537,0.07265073938456143,0
0.03130543880503701,0.9999999975299197,0.012503724676216256,0.02741192014510585,0.2948207171314741,0.035856573705179286,0.4661354581673307,0.0059379813881065184,0.04593783186090313,0
0.2870365159207634,0.9999842357149648,0.05415499982949172,0.2028787452803376,0.46,0.02,0.68,0.019565432098765437,0.20659754880042322,1
0.10436393471040112,0.9999997036830495,0.028803204665487938,0.06839455412658313,0.26136363636363635,0.045454545454545456,0.46590909090909094,0.0066511070298949084,0.11165914081238795,0
0.06676228359276243,0.9999999496264942,0.022842741241679718,0.07245856709255263,0.22857142857142856,0.05,0.40714285714285714,0.003470647518266566,0.0923952891335606,0
0.8068491551088607,0.9991989889675656,0.07777835792263686,0.25865711430804883,0.3135593220338983,0.00847457627118644,0.3983050847457627,0.01690836675994198,0.28179522799369944,0
0.35810022593705526,0.9999628750118567,0.0513804619141491,0.18018208294968963,0.25,0.041666666666666664,0.5833333333333333,0.01244212962962963,0.20205234618271053,1
0.03956126747842566,0.9999999937211611,0.019002123842337817,0.04512385048986495,0.34615384615384615,0.04807692307692308,0.5096153846153846,0.00850820001461027,0.06667222508628431,0
0.04987475016828123,0.9999999842045798,0.016887177420864596,0.06433959210719886,0.32967032967032966,0.02197802197802198,0.4945054945054945,0.008062484252960442,0.06185745229075515,0
3.922099104734238,0.8640826287730372,0.17292250008525414,0.7781512503836436,0.0,0.08571428571428572,0.0,0.020171327790375407,0.5840766711514306,1
0.04458426358971444,0.9999999898922854,0.019388507356007625,0.04042393505792058,0.2606060606060606,0.06060606060606061,0.48484848484848486,0.00557494133251709,0.076307642423317,0
0.6141910255703369,0.9997097698744419,0.07678226801845243,0.3335853889514034,0.6346153846153846,0.057692307692307696,0.7692307692307692,0.03556687851559645,0.36808701231250573,1
0.02464385576388356,0.9999999990489065,0.012736400447584447,0.0558347455141428,0.3157894736842105,0.039473684210526314,0.5263157894736842,0.007891316986423171,0.05293571247909049,0
0.4553076109996736,0.9999066536340356,0.06384844022542936,0.2723965777625923,0.09090909090909091,0.06993006993006994,0.22377622377622378,0.001243684227367211,0.25730333669578365,1
0.9101195226214158,0.998754943082359,0.09465971828272914,0.3885503870713824,0.417910447761194,0.07462686567164178,0.8656716417910448,0.030351283934116045,0.35705457029490234,0
0.22199309561013528,0.9999942119231385,0.03565916867904027,0.14372374961635637,0.3359375,0.0625,0.53125,0.010888370466820986,0.12881659285647343,1
0.09486219224532327,0.9999997969629872,0.030790278749348105,0.06918767427145744,0.24285714285714285,0.02857142857142857,0.4714285714285714,0.006611237087427562,0.10991633631857489,0
3.703327683847821,0.8828496000439087,0.17292250008525412,0.7781512503836436,0.0,0.15432098765432098,0.0,0.01689275008890921,0.5620369896796317,1
0.22348335514207324,0.9999940584571014,0.04189879445443096,0.13954541194700426,0.3333333333333333,0.09166666666666666,0.6166666666666667,0.011959876543209878,0.1557372465222025,0
3.5917789373860516,0.8919511406748104,0.17292250008525414,0.7781512503836436,0.0,0.1773049645390071,0.0,0.016308144571310405,0.5572989536041759,1
0.02554929502533133,0.9999999989016342,0.014497386816476344,0.051706890078778434,0.27624309392265195,0.055248618784530384,0.425414364640884,0.0049207861952690665,0.05780419736479205,0
0.37404294105992664,0.9999560881810495,0.057357988164883356,0.2581109467419751,0.11464968152866242,0.10191082802547771,0.22929936305732485,0.0004968523502067797,0.23152203213612685,1
0.05389303612567121,0.9999999784998539,0.020864169131897328,0.06460667533870423,0.2828282828282828,0.030303030303030304,0.4949494949494949,0.007119454930902743,0.07511333644973262,0
3.6419667072622204,0.887896737625762,0.17292250008525414,0.7781512503836436,0.0,0.1724137931034483,0.0,0.017579013813655113,0.5657265867367238,1
0.16803577754607738,0.9999980585505668,0.03839409525171242,0.1561024594320971,0.43478260869565216,0.014492753623188406,0.5942028985507246,0.015823006371210528,0.15912492366169495,0
0.7230305651987465,0.9994660941203991,0.07166268432487344,0.32248207946193047,0.09278350515463918,0.16494845360824742,0.15463917525773196,0.0008450013055532592,0.28618650916895183,1
0.49541940052786193,0.999871217152778,0.060555425800161045,0.2724994161007247,0.10294117647058823,0.14705882352941177,0.23529411764705882,0.0003417488999957281,0.2441724492688047,1
0.22677248330145056,0.9999937091299491,0.03746455600141212,0.1281904894911417,0.1728395061728395,0.12345679012345678,0.35802469135802467,0.0022354315907127977,0.15937229201912434,1
3.6445688924497204,0.8876846991430365,0.17292250008525414,0.7781512503836436,0.0,0.16184971098265896,0.0,0.018263800459441253,0.5700682882475605,1
0.2607322770914703,0.999989154407596,0.05061257097637987,0.14724586640498433,0.4482758620689655,0.008620689655172414,0.6206896551724138,0.016323894247001657,0.18914368007413496,1
0.035028598388055214,0.9999999961338696,0.015527173671506585,0.03093721745077288,0.3319672131147541,0.04918032786885246,0.49590163934426224,0.007485459570472558,0.058219193878759436,0
0.05243125882923989,0.9999999807280501,0.020007122511646422,0.06399286907665214,0.2892561983471074,0.024793388429752067,0.5206611570247934,0.007681793306636781,0.07273781814182347,0
3.8717105015810525,0.8685086410962253,0.17292250008525414,0.7781512503836436,0.0,0.21782178217821782,0.0,0.016594838801811975,0.562267693183075,1
0.01083675847798556,0.9999999999642412,0.007944832800080848,0.021369556884416774,0.2939068100358423,0.053763440860215055,0.45878136200716846,0.00549553291681476,0.02731458122814554,0
0.0032869089639990232,0.9999999999996965,0.005873765423345914,0.014316708950694479,0.2867132867132867,0.04195804195804196,0.4755244755244755,0.005568807433609299,0.021915560614669597,0
0.5802125333099295,0.9997657285070062,0.07384518632620506,0.18627451060249212,0.4470588235294118,0.11764705882352941,0.5764705882352942,0.01650476312529369,0.24026174829171032,0
0.03089284651110837,0.9999999976571999,0.014432795730793301,0.0278290647387035,0.31543624161073824,0.053691275167785234,0.49664429530201337,0.006667478553129349,0.052353153852510124,0
0.09431664785069342,0.9999998015502135,0.02423293162107684,0.046504435772406816,0.2777777777777778,0.08333333333333333,0.4444444444444444,0.0051440329218107005,0.07859134351772136,0
0.44504425493521826,0.9999144421502135,0.055776924786828525,0.25099616154072835,0.11702127659574468,0.05319148936170213,0.24468085106382978,0.0012099771417713172,0.23618829478306533,1
0.04716543614144054,0.9999999873533953,0.01827242105849812,0.03769323511646805,0.26717557251908397,0.04580152671755725,0.48091603053435117,0.005478975080591149,0.07195963801719961,0
0.014308927215818449,0.9999999998914545,0.009445762470799793,0.03557423049044739,0.30735930735930733,0.05194805194805195,0.4632034632034632,0.005801157316308831,0.03395415995512935,0
0.08516114160591999,0.9999998676112161,0.019751708049127976,0.04575749056067513,0.30578512396694213,0.0,0.512396694214876,0.007378231770918974,0.0727358805898986,0
0.6615208603389716,0.9996166719587211,0.08125259355615232,0.36563667100268543,0.6666666666666666,0.018018018018018018,0.7567567567567567,0.038993948903858815,0.3980042133364141,1
0.4111108341456158,0.9999368556122235,0.05873858330810106,0.2545255598915744,0.5555555555555556,0.05555555555555555,0.7136752136752137,0.026440532138537833,0.2924310591605067,0
1.7254654891313006,0.988302935714602,0.13379110918399162,0.6020599913279624,0.0,0.174496644295302,0.0,0.006587402080097605,0.45089649877911075,1
0.4703221942530256,0.9998943494190092,0.07060249815813466,0.21037874528033756,0.4375,0.0625,0.6875,0.020447530864197528,0.2412598585435038,1
0.0020093583106003117,0.9999999999999576,0.0035498486602060747,0.008363346136705863,0.3010204081632653,0.04591836734693878,0.47959183673469385,0.006020511001074656,0.012847483367405684,0
0.014113231255896634,0.9999999998972638,0.008352606431289235,0.015906744292018327,0.29850746268656714,0.029850746268656716,0.4776119402985074,0.00614396233316557,0.028875787916632374,0
0.025769274602821114,0.999999998863415,0.01653051070619005,0.04507761471160027,0.25595238095238093,0.041666666666666664,0.4583333333333333,0.004684744268077601,0.06167139568897385,0
0.6771508704217583,0.9995817324839364,0.06851592743305593,0.27287874528033756,0.3235294117647059,0.07352941176470588,0.75,0.0220161049169123,0.2959484475857552,0
1.6532747039690603,0.9898610426090081,0.13379110918399165,0.6020599913279624,0.0,0.12307692307692308,0.0,0.008035649061290086,0.4566381413975206,1
0.03450668632787634,0.9999999963584263,0.014461668748091343,0.03930695489071545,0.2834008097165992,0.048582995951417005,0.4736842105263158,0.005729978313258376,0.06233625811795018,0
0.16342619564224622,0.9999982597795556,0.0300311610263816,0.06522224359226003,0.2891566265060241,0.0963855421686747,0.4578313253012048,0.007057233843898576,0.10273908749470474,1
0.6641447048448084,0.9996109578610537,0.08773999217611839,0.3948299647925328,0.5365853658536586,0.018292682926829267,0.8719512195121952,0.03288202936229905,0.3279514014916948,0
0.319977188716439,0.9999759724938412,0.03936359785649926,0.08925042669626676,0.3274336283185841,0.12389380530973451,0.5663716814159292,0.011018197041639234,0.1434276172324417,1
0.9135941667067957,0.9987375485485349,0.10186027882659165,0.2302200043360188,0.53125,0.13125,0.53125,0.02476369598765432,0.3569554737410846,0
0.27900844240831785,0.999985881680096,0.05358072128129605,0.2411132457658322,0.11834319526627218,0.0650887573964497,0.2603550295857988,0.0008930420097162622,0.21619685714148906,1
